Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,LAT,LONG
9046,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Not,189.95,5,0.0,30.0,37.38,-122.01919
9047,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Not,149.95,5,0.0,30.0,37.38,-122.01919
9048,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,Not,29.95,5,0.0,8.6855,37.38,-122.01919
9049,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3,0.0,22.2,37.38,-122.01919
9050,CA-2014-124513,2014-09-21,2014-09-25,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,66.03,3,0.0,17.1678,40.712775,-73.9813
9051,CA-2015-165554,2015-05-18,2015-05-22,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Not,10.86,2,0.0,5.3214,34.052235,-118.253751
9052,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10004272,Office Supplies,Art,Newell 308,Not,3.36,2,0.0,0.84,37.7749295,-122.3943
9053,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Not,27.936,4,0.2,9.4284,37.7749295,-122.3943
9054,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,28.784,2,0.2,2.8784,37.7749295,-122.3943
9055,CA-2017-117009,2017-09-22,2017-09-28,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Not,21.96,2,0.0,6.1488,33.711653,-117.8841
9056,CA-2015-128993,2015-12-09,2015-12-09,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,Not,21.98,2,0.0,8.5722,47.6062,-122.3333
9057,CA-2015-160227,2015-02-11,2015-04-11,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,Chuck Magee,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,Not,250.0,11,0.1,30.0,40.712775,-73.9813
9058,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,Not,74.76,7,0.0,23.9232,34.052235,-118.253751
9059,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Not,250.0,3,0.2,27.3582,34.052235,-118.253751
9060,CA-2016-132304,2016-06-14,2016-06-18,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,Not,250.0,7,0.0,30.0,47.6062,-122.3333
9061,CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,Anna Andreadi,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",Not,89.696,4,0.2,30.0,32.7157,-117.1625
9062,CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,Anna Andreadi,OFF-LA-10002762,Office Supplies,Labels,Avery 485,Not,50.12,4,0.0,23.5564,32.7157,-117.1625
9063,CA-2016-101623,2016-02-28,2016-06-03,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-FA-10003495,Office Supplies,Fasteners,Staples,Not,36.48,6,0.0,18.24,40.712775,-73.9813
9064,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,Not,250.0,13,0.2,30.0,41.878125,-87.6707
9065,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Not,2.946,3,0.8,0.0,41.878125,-87.6707
9066,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,Not,19.136,4,0.2,6.9368,41.878125,-87.6707
9067,CA-2017-152968,2017-05-26,2017-05-30,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,Cassandra Brandow,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Not,23.08,2,0.0,6.924,38.424198,-78.46000000000004
9068,CA-2016-150077,2016-04-02,2016-10-02,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,Chuck Magee,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,Yes,90.48,2,0.0,23.5248,39.0909,-77.090065
9069,CA-2016-106278,2016-02-09,2016-05-09,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,215.976,3,0.2,0.0,41.56083,-93.6246
9070,CA-2016-106278,2016-02-09,2016-05-09,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,Anna Andreadi,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Not,65.94,3,0.0,30.0,41.56083,-93.6246
9071,CA-2017-147550,2017-04-12,2017-05-12,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Not,11.352,3,0.2,2.6961,39.952369,-75.1697981
9072,CA-2015-136105,2015-12-06,2015-12-06,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,Kelly Williams,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Not,24.56,2,0.0,6.8768,39.963273,-83.048021
9073,CA-2016-142524,2016-04-09,2016-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,16.56,2,0.0,7.7832,42.096144,-89.640664
9074,CA-2016-142524,2016-04-09,2016-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,250.0,5,0.0,30.0,42.096144,-89.640664
9075,CA-2014-136336,2014-04-21,2014-04-26,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Not,250.0,6,0.0,0.0,36.082762,-114.9402
9076,US-2015-136259,2015-05-11,2015-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Not,7.218,3,0.7,0.0,39.7481,-87.779135
9077,US-2015-136259,2015-05-11,2015-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Not,27.2,4,0.2,2.04,39.7481,-87.779135
9078,US-2014-124625,2014-03-11,2014-07-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,Kelly Williams,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,Not,89.97,3,0.0,18.8937,41.26266,-96.0195
9079,CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,250.0,4,0.0,30.0,36.082762,-114.9402
9080,CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Not,5.8,1,0.0,2.61,36.082762,-114.9402
9081,CA-2017-166898,2017-11-09,2017-11-09,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Yes,143.952,6,0.2,17.994,33.711653,-117.8841
9082,CA-2017-166898,2017-11-09,2017-11-09,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,Anna Andreadi,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Yes,19.44,3,0.0,9.3312,33.711653,-117.8841
9083,CA-2017-169005,2017-02-11,2017-06-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10000246,Office Supplies,Art,Newell 318,Not,5.56,2,0.0,1.4456,42.096144,-89.640664
9084,CA-2015-104038,2015-06-02,2015-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,Not,146.73,3,0.0,2.9346,40.82289,-78.662203
9085,CA-2015-104038,2015-06-02,2015-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,Not,29.9,5,0.0,13.455,40.82289,-78.662203
9086,CA-2016-126102,2016-10-09,2016-12-09,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,Not,250.0,2,0.2,30.0,34.052235,-118.253751
9087,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Not,93.032,2,0.8,0.0,29.7604,-95.369803
9088,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,Not,250.0,5,0.3,0.0,29.7604,-95.369803
9089,CA-2015-150308,2015-12-15,2015-12-20,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,Cassandra Brandow,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,Not,246.168,3,0.2,21.5397,35.872003,-78.769702
9090,CA-2016-131093,2016-09-17,2016-09-20,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,Not,250.0,5,0.2,0.0,42.096144,-89.640664
9091,US-2017-148831,2017-10-13,2017-10-15,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,250.0,8,0.0,30.0,38.252945,-85.638066
9092,CA-2015-162950,2015-06-28,2015-06-28,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,15.552,3,0.2,5.4432,42.429443,-73.748186
9093,CA-2015-162950,2015-06-28,2015-06-28,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,Chuck Magee,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Not,250.0,6,0.5,0.0,42.429443,-73.748186
9094,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,Not,250.0,2,0.0,30.0,42.331427,-83.030596
9095,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,250.0,6,0.0,30.0,42.331427,-83.030596
9096,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Not,41.9,2,0.0,11.732,42.331427,-83.030596
9097,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-LA-10004178,Office Supplies,Labels,Avery 491,Not,28.91,7,0.0,13.2986,42.331427,-83.030596
9098,US-2014-158365,2014-12-04,2014-12-04,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,Kelly Williams,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,Not,32.4,5,0.0,15.552,40.1498,-87.1849
9099,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,250.0,7,0.2,27.7158,32.776667,-96.7968
9100,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,Not,10.368,2,0.2,3.7584,32.776667,-96.7968
9101,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,250.0,3,0.2,30.0,32.776667,-96.7968
9102,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,Not,23.64,3,0.2,5.319,29.7604,-95.369803
9103,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Not,84.784,2,0.2,0.0,29.7604,-95.369803
9104,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,Not,64.96,5,0.6,0.0,29.7604,-95.369803
9105,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,Not,32.06,10,0.8,0.0,29.7604,-95.369803
9106,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,177.648,2,0.2,0.0,29.7604,-95.369803
9107,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,Not,250.0,3,0.4,30.0,29.7604,-95.369803
9108,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,Yes,22.368,2,0.2,1.6776,32.810308,-97.384
9109,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,Yes,32.368,7,0.2,11.7334,32.810308,-97.384
9110,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Yes,207.984,2,0.2,30.0,32.810308,-97.384
9111,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,Not,36.4,5,0.0,17.472,37.519308,-77.4431407
9112,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,Not,22.96,2,0.0,4.3624,37.519308,-77.4431407
9113,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,Not,250.0,4,0.0,6.304,37.519308,-77.4431407
9114,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,Not,15.18,3,0.0,7.1346,37.519308,-77.4431407
9115,CA-2016-135461,2016-07-02,2016-10-02,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,250.0,5,0.2,30.0,34.052235,-118.253751
9116,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,250.0,2,0.4,0.0,39.952369,-75.1697981
9117,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,Not,31.968,2,0.2,6.3936,39.952369,-75.1697981
9118,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,250.0,3,0.3,0.0,39.952369,-75.1697981
9119,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Not,21.696,4,0.2,7.0512,39.952369,-75.1697981
9120,US-2016-155971,2016-06-06,2016-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10000452,Office Supplies,Labels,Avery 488,Not,22.05,7,0.0,10.584,34.052235,-118.253751
9121,US-2016-155971,2016-06-06,2016-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,Not,99.9,5,0.0,30.0,34.052235,-118.253751
9122,CA-2017-122007,2017-03-18,2017-03-20,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Yes,90.86,7,0.0,26.3494,34.052235,-118.253751
